segment_id,video_id,wrist,obj_label,start_frame,end_frame,start_time,end_time,duration_frames,duration_sec,speed_mean,speed_max,path_len,dist_center_mean,dist_center_min,inside_ratio,dx_end_start,dy_end_start
c5589c68-7cbf-566b-914e-6eeca37d6b77,8fd81b62-2711-49f6-90fc-217325011071,Right,person,4279,4286,427.9,428.6,7,0.7000000000000455,9.105614416803183,26.90724809414742,54.6336865008191,70.05410136335784,60.9027144304751,1.0,35.0,28.0
e869c65c-5211-5106-a9b4-bf7814ffc02b,8fd81b62-2711-49f6-90fc-217325011071,Right,person,4298,4306,429.8,430.6,9,0.8000000000000114,61.277370658831764,231.03679360655957,490.2189652706541,110.37842184822107,79.24847198842386,0.8888888888888888,-4.0,0.0
4b1467d0-ec53-589f-9f0d-71c51d2bd748,8fd81b62-2711-49f6-90fc-217325011071,Right,person,4478,4505,447.8,450.5,32,2.6999999999999886,4.494259139782826,32.38826948140329,139.3220333332676,289.57960890706636,99.87898928203069,0.9375,-22.0,40.0
86b60025-640e-5a51-b71f-7cdd7a5d8c96,8fd81b62-2711-49f6-90fc-217325011071,Right,person,4508,4641,450.8,464.1,160,13.300000000000011,11.725431731261693,507.73713671544647,1864.343645270609,280.0160568794041,47.902407298589914,0.94375,-55.0,-67.0
701d193c-31ae-521e-8c58-2b370f3bd7ab,8fd81b62-2711-49f6-90fc-217325011071,Right,person,4649,4669,464.9,466.9,21,2.0,3.101741403490398,18.439088914585774,62.03482806980796,243.92065805635238,231.048831418815,0.9523809523809523,9.0,4.0
1b1fa6fa-e0a3-5ed8-8c57-6af72a45b248,8fd81b62-2711-49f6-90fc-217325011071,Right,person,4673,4681,467.3,468.1,8,0.8000000000000114,7.6435099742403,14.142135623730951,53.5045698196821,224.73363823548883,198.13698701908234,0.875,7.0,1.0
0d4df4a7-160f-5107-bd24-fa1b1644f512,8fd81b62-2711-49f6-90fc-217325011071,Right,person,4685,4688,468.5,468.8,4,0.30000000000001137,7.360385030531769,8.06225774829855,22.081155091595306,257.3179365353252,246.28645034796372,0.75,1.0,-7.0
26adef9e-b819-5f04-a4c6-67874eee008f,8fd81b62-2711-49f6-90fc-217325011071,Right,person,4880,4885,488.0,488.5,6,0.5,7.784506456607872,13.038404810405298,38.92253228303936,18.37918213584068,11.27497228377968,1.0,-14.0,-6.0
fb412689-088e-581d-a9e1-94ecd33a5253,8fd81b62-2711-49f6-90fc-217325011071,Right,person,4941,5001,494.1,500.1,74,6.0,29.83396982635033,198.0353503796734,2177.879797323574,73.10315113178781,6.7502893456503035,1.0,-131.0,-119.0
4a1973b2-0288-53bd-9c4c-452942eee45f,8fd81b62-2711-49f6-90fc-217325011071,Right,person,5004,5016,500.4,501.6,13,1.2000000000000455,4.901587772299589,26.627053911388696,58.819053267595066,147.3547782984273,137.70666287438672,1.0,-22.0,3.0
34571bc5-72e0-501d-9ddf-369d53d8eb7d,8fd81b62-2711-49f6-90fc-217325011071,Right,person,5025,5028,502.5,502.8,4,0.30000000000001137,9.909334371109079,12.529964086141668,29.728003113327237,41.22588050415875,29.786873157483313,1.0,8.0,28.0
